"COU","Country","TAX","Income Tax","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,49.14,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,50.18,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,50.32,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,50.175,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,49.452,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,49.551,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,49.343,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,49.885,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,48.689,,
"NLD","Netherlands","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,49.195,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,39,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,38,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,35.5,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,33,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,33,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,33,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,33,,
"NZL","New Zealand","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,33,,
"NOR","Norway","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,47.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,43.5,,
"NOR","Norway","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,40,,
"NOR","Norway","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,39,,
"NOR","Norway","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,39,,
"POL","Poland","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,26.419,,
"POL","Poland","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,26.216,,
"POL","Poland","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,26.216,,
"POL","Poland","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,31.46,,
"POL","Poland","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,31.46,,
"POL","Poland","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,31.46,,
"POL","Poland","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,31.46,,
"POL","Poland","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,31.46,,
"POL","Poland","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,31.46,,
"POL","Poland","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,23.656,,
"POL","Poland","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,23.656,,
"POL","Poland","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,20.925,,
"POL","Poland","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,20.925,,
"POL","Poland","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,20.925,,
"POL","Poland","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,20.925,,
"POL","Poland","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,20.925,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,35.6,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,35.6,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,35.6,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,35.6,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,35.6,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,35.6,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,37.38,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,37.38,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,37.38,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,37.38,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,40.833,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,44.5,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,43.61,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,50.285,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,50.285,,
"PRT","Portugal","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,50.285,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,42,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,42,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,38,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,38,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,11.46,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,6.565,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,0.134,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,0.385,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,10.408,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,16.454,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,16.454,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,16.454,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,16.454,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,21.65,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,21.65,,
"SVK","Slovak Republic","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,21.65,,
"ESP","Spain","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,48,,
"ESP","Spain","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,48,,
"ESP","Spain","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,48,,
"ESP","Spain","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,45,,
"ESP","Spain","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,45,,
"ESP","Spain","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,45,,
"ESP","Spain","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,45,,
"ESP","Spain","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,43,,
"ESP","Spain","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,43,,
"ESP","Spain","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,43,,
"ESP","Spain","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,43,,
"ESP","Spain","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,45,,
"ESP","Spain","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,52,,
"ESP","Spain","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,52,,
"ESP","Spain","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,52,,
"ESP","Spain","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,46,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,55.38,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,55.53,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,55.52,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,56.17,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,56.51,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,56.6,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,56.6,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,56.55,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,56.44,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,56.52,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,56.56,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,56.55,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,56.6,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,56.73,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,56.86,,
"SWE","Sweden","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,56.99,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,37.958,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,37.502,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,37.051,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,36.638,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,36.849,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,36.723,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,36.718,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,36.718,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,36.378,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,36.378,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,36.378,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,36.128,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,36.128,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,36.103,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,36.103,,
"CHE","Switzerland","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,36.086,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,40.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,40.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,40.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,40.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,40.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,35.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,35.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,35.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,35.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,35.6,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,35.7,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,35.7,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,35.7,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,35.8,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,35.8,,
"TUR","Turkey","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,35.8,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,40,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,50,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,50,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,50,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,45,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,45,,
"GBR","United Kingdom","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,45,,
"USA","United States","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,46.508,,
"USA","United States","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,45.912,,
"USA","United States","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,45.217,,
"USA","United States","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,41.423,,
"USA","United States","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,41.375,,
"USA","United States","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,41.275,,
"USA","United States","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,41.275,,
"USA","United States","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,41.275,,
"USA","United States","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,41.725,,
"USA","United States","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,41.725,,
"USA","United States","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,41.725,,
"USA","United States","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,41.725,,
"USA","United States","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,41.78,,
"USA","United States","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,46.25,,
"USA","United States","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,46.25,,
"CHL","Chile","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,45,,
"CHL","Chile","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,45,,
"CHL","Chile","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,43,,
"CHL","Chile","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,40,,
"CHL","Chile","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,40,,
"CHL","Chile","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,40,,
"CHL","Chile","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,40,,
"CHL","Chile","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,40,,
"CHL","Chile","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,40,,
"CHL","Chile","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,40,,
"CHL","Chile","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,40,,
"CHL","Chile","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,39.702,,
"CHL","Chile","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,39.45,,
"CHL","Chile","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,39.496,,
"CHL","Chile","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,39.518,,
"CHL","Chile","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,40,,
"EST","Estonia","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,26,,
"EST","Estonia","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,26,,
"EST","Estonia","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,25.74,,
"EST","Estonia","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,25.74,,
"EST","Estonia","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,25.74,,
"EST","Estonia","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,23.76,,
"EST","Estonia","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,22.862,,
"EST","Estonia","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,21.868,,
"EST","Estonia","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,20.874,,
"EST","Estonia","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,20.632,,
"EST","Estonia","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,20.412,,
"EST","Estonia","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,20.412,,
"EST","Estonia","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,20.412,,
"EST","Estonia","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,20.58,,
"EST","Estonia","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,20.58,,
"EST","Estonia","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,19.68,,
"ISR","Israel","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,60.5,,
"ISR","Israel","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,49,,
"ISR","Israel","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,49,,
"ISR","Israel","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,49,,
"ISR","Israel","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,48,,
"ISR","Israel","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,47,,
"ISR","Israel","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,46,,
"ISR","Israel","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,45,,
"ISR","Israel","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,45,,
"ISR","Israel","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,48,,
"ISR","Israel","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,50,,
"ISR","Israel","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,50,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2000","2000",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2001","2001",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2002","2002",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2003","2003",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2004","2004",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2005","2005",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2006","2006",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2007","2007",,,"0","Units",,,31.939,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2008","2008",,,"0","Units",,,31.939,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2009","2009",,,"0","Units",,,31.939,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2010","2010",,,"0","Units",,,31.939,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2011","2011",,,"0","Units",,,31.939,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2012","2012",,,"0","Units",,,31.939,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2013","2013",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2014","2014",,,"0","Units",,,38.95,,
"SVN","Slovenia","PERS_ITAX","Personal income tax","2015","2015",,,"0","Units",,,38.95,,
"AUS","Australia","TOP_TRATE","Top tax rates","2000","2000",,,"0","Units",,,48.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2001","2001",,,"0","Units",,,48.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2002","2002",,,"0","Units",,,48.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2003","2003",,,"0","Units",,,48.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2004","2004",,,"0","Units",,,48.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2005","2005",,,"0","Units",,,48.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2006","2006",,,"0","Units",,,48.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2007","2007",,,"0","Units",,,46.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2008","2008",,,"0","Units",,,46.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2009","2009",,,"0","Units",,,46.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2010","2010",,,"0","Units",,,46.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2011","2011",,,"0","Units",,,46.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2012","2012",,,"0","Units",,,47.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2013","2013",,,"0","Units",,,46.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2014","2014",,,"0","Units",,,46.5,,
"AUS","Australia","TOP_TRATE","Top tax rates","2015","2015",,,"0","Units",,,49,,
"AUT","Austria","TOP_TRATE","Top tax rates","2000","2000",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2001","2001",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2002","2002",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2003","2003",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2004","2004",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2005","2005",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2006","2006",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2007","2007",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2008","2008",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2009","2009",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2010","2010",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2011","2011",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2012","2012",,,"0","Units",,,43.714,,
"AUT","Austria","TOP_TRATE","Top tax rates","2013","2013",,,"0","Units",,,50,,
"AUT","Austria","TOP_TRATE","Top tax rates","2014","2014",,,"0","Units",,,50,,
"AUT","Austria","TOP_TRATE","Top tax rates","2015","2015",,,"0","Units",,,50,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2000","2000",,,"0","Units",,,60.5,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2001","2001",,,"0","Units",,,59.95,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2002","2002",,,"0","Units",,,55.64,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2003","2003",,,"0","Units",,,53.5,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2004","2004",,,"0","Units",,,53.5,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2005","2005",,,"0","Units",,,53.5,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2006","2006",,,"0","Units",,,53.5,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2007","2007",,,"0","Units",,,53.7,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2008","2008",,,"0","Units",,,53.7,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2009","2009",,,"0","Units",,,53.7,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2010","2010",,,"0","Units",,,53.7,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2011","2011",,,"0","Units",,,53.7,,
"BEL","Belgium","TOP_TRATE","Top tax rates","2012","2012",,,"0","Units",,,53.7,,
